"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26"
1595212187.2,21313928,1826,44671,103374860,926,80244872,22967165,355123026,1884,639883,1137951,13350,92768,1246834,104331074,179972820,46205,13297483,3356435,17645,15200309,788916633,13425188,1759247,37950,275
1598935545.2,21575363,1564,44850,104652315,1084,81240863,23150024,357962865,1883,639446,1137434,13356,92108,1246260,103750791,178975517,47076,13301891,3370310,21142,15219990,798448542,13480518,1714289,37936,277
1600094456.8,21537617,1741,43497,104446393,1057,81080388,23200077,358737350,1878,639879,1138136,13344,93743,1248366,103328983,178266381,50185,13490356,3403064,17690,15374387,800917325,13611544,1800909,37939,275
1595472276.6,21298176,1431,43914,103329805,1354,80209706,23014043,355846688,1883,639899,1138021,13348,92874,1247338,104470874,180212570,47517,13494190,3405411,17870,15493769,800709085,13620748,1697462,37950,277
1589312782.8,21550014,1983,44702,104542427,1134,81154952,22530339,348332013,1880,639701,1137768,13347,92089,1246487,103783940,179032814,46301,13265293,3423378,17744,15497366,786896143,13692969,1825456,37943,276
1603680366.2,21050696,1557,43199,102119501,1123,79266744,23110011,357341430,1881,639712,1137730,13348,92684,1246672,104306587,179930305,45692,13829937,3482134,17591,15720642,821888069,13927845,1729659,37938,274
1603672773.6,21602881,1562,43823,104782937,1040,81342214,23103620,357225077,1897,641075,1139769,13350,93332,1246902,104494006,180256648,44409,13426446,3378689,17790,15334294,797669590,13514128,1708446,37942,275
1593896107.2,21420591,1691,44044,103884555,1078,80642573,22515915,348105793,1883,639106,1137079,13347,92603,1247788,104048616,179489357,45773,13457313,3379764,17358,15224719,797772822,13518294,1714861,37950,276
1589166966.4,21243567,1535,42107,103050835,988,79992939,22621732,349756410,1876,639420,1137254,13350,92479,1247742,104364458,180028440,46497,13446440,3386095,17562,15323518,797615597,13543722,1711330,37935,282
1593811649.6,21339867,1641,42874,103517375,1113,80356247,22782306,352253793,1883,639249,1137149,13350,93037,1246755,103812672,179086935,46041,13443101,3383517,17454,15232554,797731935,13533520,1813082,37937,278
1594100894.4,21124848,1624,43848,102495301,1110,79558810,22815079,352755171,1881,639796,1137909,13347,92901,1247631,105781970,182459972,44613,13428367,3402572,17640,15284713,797746242,13609629,1730355,37948,277
1598973214.4,21624694,1642,42286,104903107,979,81436528,23012064,355817321,1873,639684,1137787,13345,92501,1247495,103227734,178085907,46757,13452682,3388904,17061,15236425,798419973,13555155,1677875,37950,277
1594097224.4,21025340,1586,43994,102009960,1204,79181384,22918753,354368764,1886,639522,1137522,13356,93300,1246545,104693948,180599433,47129,13447183,3377138,16900,15209885,798605803,13508031,1759823,37939,275
1599076977.6,21606396,1513,42918,104806840,1103,81361579,23160417,358122962,1884,640044,1138200,13344,91845,1247147,104171069,179690004,45584,13433478,3392703,17165,15330370,798221291,13570177,1833842,37943,275
1589357084,21114789,1607,42873,102434312,1041,79512108,22598200,349384640,1876,639429,1137373,13346,92054,1246575,103262053,178133751,46524,13440191,3372054,17539,15318482,798295392,13487764,1834592,37951,279
1598698350.6,21384526,1577,45393,103730991,1287,80521855,22966136,355103710,1889,640093,1138430,13344,92431,1247509,104764521,180717708,47974,13443904,3399180,16809,15319860,798246802,13596065,1723957,37950,277
1598049478.2,21291274,1666,45315,103280529,1089,80170991,22888940,353904881,1880,639185,1137015,13346,105352,1392431,103378307,178449547,58370,13431265,3380715,16973,15269390,798556416,13522366,1747980,37935,274
1594435586,21530619,1992,44434,104416587,1175,81056849,22524422,348238102,1879,639969,1138041,13344,90826,1246741,104201665,179736013,45662,13443234,3481926,17019,15803007,798450803,13927108,1727788,37938,273
1598749337.2,21245519,2313,45688,103103143,1115,80030126,23111279,357358959,1879,639993,1138208,13349,92062,1247140,103242803,178104478,48205,13459746,3414487,17408,15402875,798335171,13657223,1660460,37950,275
1598854192.6,21500346,1909,44708,104267005,1445,80938970,23045601,356333625,1880,639952,1138027,13344,93150,1247169,104126916,179627150,45499,13444107,3423635,17136,15423756,798249515,13694001,1796842,37943,278
1598808057.4,21572476,1609,43901,104639820,1221,81231108,22852230,353317239,1893,641096,1139668,13352,93033,1246310,102390439,176652086,45416,13438277,3375487,17085,15207898,798468736,13501309,1662490,37940,278
5213269.8,67301,3676,32402,2259789,4575,1575519,554434,3492846,728,339575,589696,46,43803,862420,2237025,2992958,30780,117263,5572,1216,25228,2060340,23264,2040,66690,1
1273711142.6,18147132,3106,52354,86863173,1906,68165391,19214413,319400819,2245,1750589,3253783,14190,99742,3140980,96490378,172634185,58064,20428622,2534536,18331,11443910,697143563,10138129,1238718,38393,320
1596963757.8,21706596,1932,45054,101906282,978,79879915,21302611,351597456,1896,641728,1141590,13412,93835,1245178,99313720,176589115,46413,20828716,2570987,16303,11673305,786757574,10283814,1412195,38228,277
1589023566.8,21258730,1827,43085,99835438,1156,78247975,21477797,354511915,1890,641623,1141456,13408,91961,1245076,99636895,177144283,47064,21078510,2562777,15663,11584364,788551316,10250702,1378334,54925,276
1596067905,21439611,1847,45717,101499861,1139,79496622,21383902,352954033,1886,641159,1140822,13403,92872,1244715,99610285,177103112,46332,21131856,2552508,15611,11550838,788677678,10209826,1316586,38239,279
1591302550.8,21392329,2052,43819,100444050,1050,78728342,21411828,353415257,1891,641507,1141395,13406,92721,1244533,99178840,176339548,45523,21145723,2565090,15551,11642130,788937499,10260086,1268662,38236,272
1601044360.6,21308583,1794,44525,100067383,1124,78430871,21407767,353348382,1891,641543,1141469,13411,94167,1246111,99918688,177658543,47842,21445506,2591563,16027,11673422,800570599,10365814,1394000,38227,279
1591587085.4,21426246,2195,43059,100597619,1369,78849036,21272236,351087533,1888,642255,1142114,13403,93142,1244918,100504411,178682254,44985,20995800,2567462,15527,11565615,789033302,10269436,1295009,38224,271
1596343276.8,21651925,1909,42960,101652600,1131,79678083,21419907,353535532,1888,642392,1142837,13400,92057,1245385,100262553,178250689,44997,21211445,2556026,15701,11622394,788902185,10223589,1307768,38191,274
1591788518.2,21382466,1705,44099,100433076,1279,78720175,21362789,352591913,1894,642448,1142351,13408,92726,1245195,100685698,179000481,47948,21110570,2564128,15960,11510000,788843997,10256112,1273193,38200,272
1600977218,21377267,1777,43826,100405106,1450,78697086,21380139,352888207,1885,641120,1140927,13409,93792,1246180,100062238,177909221,48029,21704636,2634329,16195,11922735,811926701,10536974,1422416,38204,271
1596312733.8,21459504,1740,42163,100766716,1070,78982802,21371875,352750282,1893,641924,1141890,13404,91749,1245672,100315082,178341092,46061,21055318,2563484,15765,11592163,788835741,10253573,1319247,38235,278
1591438156.8,21348332,1720,46241,100260226,1093,78583728,21157924,349194971,1887,641630,1141660,13401,91998,1245893,99748694,177343358,49271,21464230,2601346,15814,11759664,800784869,10404977,1350213,38211,275
1596413488,21289176,1717,42141,99973454,1009,78358302,21337550,352177562,1887,641344,1141253,13406,92521,1245768,100538776,178738918,45676,21359997,2599202,15886,11729652,800402929,10396630,1282403,38186,271
1601164361.8,21353334,1714,43268,100304768,1000,78619818,21369516,352714354,1890,641700,1141703,13412,93609,1245619,100432770,178562444,47321,21465105,2588505,15800,11719082,800798789,10353853,1421135,38388,280
1596491503.6,21364996,1680,43015,100342220,1050,78650311,21432237,353756301,1888,641506,1141416,13397,92535,1245463,100140698,178037255,45713,21082391,2561736,15865,11607832,788970521,10246726,1284674,38246,290
1596628169.8,21340175,1583,43067,100206608,1024,78543237,21408166,353350711,1889,641602,1141447,13404,92430,1246453,100508766,178680766,46618,21211773,2552929,15787,11487022,788685882,10211304,1356085,38249,280
1606237045.2,21941519,1750,45584,103005377,1059,80746775,21338251,352193005,1896,641520,1141477,13411,92062,1245760,100861256,179305273,47847,21336502,2598391,16074,11701370,800573597,10393392,1287861,38203,277
1586987980.6,20984595,1600,42863,98568757,1024,77253394,21406000,353315265,1894,641808,1141989,13408,93616,1245796,100223587,178192557,44815,21164305,2555138,15690,11485002,788854719,10220409,1334574,38195,274
1601472100.2,21315797,1672,41275,100135713,1101,78487556,21397162,353161493,1883,642103,1142049,13399,94145,1245816,100172648,178108404,45681,21510853,2598460,15686,11766169,800967306,10393749,1390077,38232,275
1591222971.2,21258524,1637,41462,99827528,1160,78245165,20926446,345343061,1887,642079,1141910,13404,93385,1245733,100519528,178712693,46247,21146784,2558986,15778,11494322,788384154,10235681,1313157,38224,281
1586911809.4,21326055,1598,42496,100170406,1024,78514868,20960962,345914585,1883,641744,1141566,13411,92998,1245005,100026538,177839163,49434,21168186,2545111,15778,11459636,789039608,10180019,1357364,38190,278
1601114552.8,21302585,1957,45823,100041608,1370,78413075,21438362,353856890,1892,641675,1141619,13399,92317,1245518,100098735,177962172,46549,21409056,2606199,15807,11808895,800880710,10424279,1339596,38222,278
1596598096,21340385,1691,44030,100218804,1133,78552750,21395139,353135395,1889,642058,1142171,13394,91722,1244911,98558600,175235231,44887,21553120,2592672,15856,11700392,800829591,10370408,1434161,38246,277
1591833037.2,21406907,1848,43344,100547153,1047,78811421,21466867,354330388,1885,641368,1141171,13402,91967,1245101,100524958,178712934,44251,21111033,2564110,15883,11590562,788769641,10256349,1353475,38211,271
1596543991,21491616,1610,43063,100955342,1070,79132942,21312243,351751728,1894,642322,1142314,13410,91580,1245407,100107004,177971644,46462,21475798,2597107,15806,11714790,800434711,10387865,1405983,38188,271
1606210419.6,21035087,1725,43018,98814707,1039,77446890,21285122,351299774,1890,642601,1142591,13402,93548,1245939,100140512,178041565,44937,21478712,2591918,15954,11678862,800639206,10367403,1363330,38321,285
1595960353.2,21299947,1700,43273,100026890,1394,78401884,21295824,351476059,1894,642584,1142640,13397,93307,1246311,100422146,178541488,45755,21368884,2617787,16547,11850913,799898915,10470717,1356326,38242,274
1605942213.8,21306864,1766,43418,100053681,947,78422704,21290979,351397366,1902,641930,1141737,13408,91926,1244831,99835727,177492184,46085,21822181,2639473,16122,12029251,812591746,10557498,1364136,38239,277
1596778228,21307437,1647,41788,100065718,1045,78431942,21775096,359449807,1887,641736,1141709,13407,93673,1245677,100002479,177805465,46034,21136441,2562438,15587,11637380,788938482,10249397,1379306,38178,273
1591844168.6,21402524,1733,44719,100510767,1221,78782690,21382278,352925939,1891,641841,1141855,13395,93802,1245664,100234645,178212903,46672,21168150,2557287,15932,11502200,788872230,10229087,1317640,38217,272
760216.2,16263,214,5014,325206,345,222149,97629,611721,197,59917,103924,20,5405,35725,84147,159172,3299,24096,1414,359,7296,467230,6020,108,344,0
1226850406,13458021,3297,48375,55248671,1791,45678715,8622345,212334054,2162,1589411,2971968,13785,95542,3078067,55910450,117608820,61862,12227072,2911470,20163,13134392,502735579,11645668,1628589,35754,297
1570590912.6,13858284,2094,41238,55329566,1011,45676155,9438725,229797981,1850,610960,1089755,13037,88066,1186169,56120341,117471267,44220,13869674,3310023,16672,14974033,784400335,13239827,1597430,35398,269
1582804793.2,13920171,2134,39523,55584780,1085,45888686,9672948,235647150,1851,611038,1090025,13039,88248,1186705,55220497,115600602,46167,13922661,3213906,16817,14467327,786463487,12855113,1669634,35412,272
1573337438.6,13899368,2071,38327,55486411,1017,45806869,9441339,229860662,1844,611178,1090121,13031,87709,1186680,55654894,116500936,45452,13923195,3231423,17613,14618299,786031050,12925221,1637391,35442,272
1577789903.8,13899614,1939,42116,55496550,997,45815226,9443812,229927756,1846,610759,1089613,13038,88104,1186738,56324452,117902201,45426,13869918,3224315,16918,14587811,786214793,12896730,1623100,35409,275
1573387252.6,13881295,2214,38525,55415834,975,45747912,9420905,229356873,1845,610458,1089269,13037,87953,1186001,55622069,116431072,45180,13944482,3224518,16770,14594872,786680517,12897623,1604475,35408,275
1578078023.6,13830719,2137,38458,55210587,1006,45576584,9466770,230503496,1846,610652,1089528,13033,88259,1186968,55619256,116429111,46523,14170091,3327376,17488,15088354,797904774,13309178,1759139,35405,270
1577947648.6,14064981,2190,41663,56132690,996,46344877,9400807,228845743,1847,611126,1090150,13030,88165,1186492,55732120,116669598,48209,13954673,3220878,17649,14465525,786172745,12883183,1705732,35444,274
1573154153.8,13933337,1968,39788,55621857,1015,45919378,9417948,229281576,1842,610526,1089273,13034,87956,1186319,55503287,116187085,46318,13980867,3219675,16618,14483105,786512117,12878344,1609919,35402,275
1572872227.6,13909855,2078,38993,55537463,1229,45849305,9425484,229465446,1841,610803,1089664,13034,88039,1188142,55469110,116114751,46859,13891668,3215956,18096,14554832,785677546,12863423,1622141,35408,274
1573295501.6,13930522,2023,39245,55621277,1034,45918926,9391140,228610055,1847,610818,1089669,13029,87956,1186267,55475896,116130865,45458,13913436,3235068,16513,14539359,786258752,12939650,1718692,35408,273
1578019508.6,13979790,2231,39736,55812115,1020,46077801,9535617,232213360,1855,611345,1090399,13027,88787,1187019,55526845,116246342,45946,13911814,3220866,17884,14504599,786071872,12883109,1630533,35420,274
1573352760.8,13914688,1954,38900,55559085,1136,45867303,9431166,229608781,1850,610916,1089806,13033,88075,1186541,55410900,115997174,46843,13937996,3239520,17065,14685425,786291966,12957706,1783082,35404,272
1577959277.4,13932942,2295,38850,55617666,1365,45915829,9381286,228364777,1844,610361,1089178,13034,89011,1191047,55689376,116582709,49267,14195602,3282964,16888,14760483,798260766,13131347,1711800,35408,272
1573062539.6,13920614,2062,38795,55580406,994,45885117,9411620,229120120,1845,610886,1089801,13033,87928,1186980,55711843,116621965,46175,13975025,3226535,17329,14583253,786310875,12905704,1686745,35404,271
1577194850,13801054,2736,42103,55133903,1333,45497656,9426282,229483094,1842,611144,1090180,13028,88144,1186982,55669971,116535291,47313,14175872,3278644,17524,14903896,797903430,13114084,1733341,35413,270
1572910603.2,13856987,2231,40506,55307861,1111,45657862,9364335,227938278,1848,610888,1089696,13033,87313,1185957,55538684,116254954,47123,13980778,3223121,17220,14484934,786275182,12892051,1612459,35404,276
1581981947,14141938,2183,38818,56434934,965,46596684,9428520,229536940,1844,611152,1090191,13033,88546,1186988,55539157,116271618,45651,13922366,3222064,17033,14644872,786549288,12887820,1712258,35416,275
1582622287.6,13895338,2096,39920,55466067,1137,45789927,9664647,235440990,1849,611064,1090024,13021,87656,1186778,55396024,115965998,45720,13976798,3215619,17639,14587349,786084915,12862087,1666745,35431,272
1587726446.8,14568149,1976,39708,58101168,1040,47985573,9431227,229613373,1843,610729,1089591,13035,88546,1186099,55529647,116247065,45447,13931294,3221336,17025,14581709,786272186,12884910,1618251,35408,272
1573628435,13921620,2012,40307,55587889,1191,45890949,9429188,229558977,1847,611004,1089888,13035,87933,1186447,55367563,115906115,46006,13959364,3216170,16687,14499357,786821592,12864160,1682103,35411,271
1573565572.6,13854881,2663,39354,55305824,1400,45655897,9389602,228570818,1840,610501,1089212,13027,88177,1186911,55604912,116403113,48760,14030378,3229509,15978,14576895,787061597,12917411,1687494,35439,275
1573502728.2,13898266,1886,39646,55491884,1007,45810981,9410626,229092380,1851,611120,1090129,13021,88522,1186668,55276450,115721874,48998,13978216,3213979,17109,14565930,786678025,12855421,1705352,35404,274
